iteration,time,US-AK,US-AL,US-AR,US-AZ,US-CA,US-CO,US-CT,US-DC,US-DE,US-FL,US-GA,US-HI,US-IA,US-ID,US-IL,US-IN,US-KS,US-KY,US-LA,US-MA,US-MD,US-ME,US-MI,US-MN,US-MO,US-MS,US-MT,US-NC,US-ND,US-NE,US-NH,US-NJ,US-NM,US-NV,US-NY,US-OH,US-OK,US-OR,US-PA,US-RI,US-SC,US-SD,US-TN,US-TX,US-UT,US-VA,US-VT,US-WA,US-WI,US-WV,US-WY
1,2012-01-01 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.544373746901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2012-01-03 12:00:00,0.01715717326372863,0.017218583850851007,0.012565550903501694,0.1489915321415201,0.506826299412292,0.15595454794293417,4.360602915428845,0.05807079596118283,5.66866958052708E-5,0.41183829280792655,0.2707403830572904,0.06361192047614804,0.010350045875779026,0.012782849904088567,0.30205978248970256,0.03165007182460953,0.004889227513204607,0.015362094563228389,0.028938558208590745,2.492306583013291,0.06708398059422088,0.007558226107369439,0.12413913992222593,0.11167279073638348,0.0825500007664256,0.00811092139147083,0.008951774045915678,0.13243901696638102,0.004270397750663734,0.01485191430098095,0.012749782664868823,6.21328756947426,0.020468621077019866,0.15677650503211063,629.0232352433442,0.12019941456375961,0.02231566258200827,0.048930066262582915,12.894343896317626,0.01685956811075096,0.020284389315652736,0.004128681011150557,0.07386748852558496,0.3786198890660379,0.06699422665919587,0.10094955744655308,1.386997400025792,0.10302334573476257,0.03478673565916785,0.0023099828540647854,0.0030799771387530466
3,2012-01-04 12:00:00,0.014604808528281995,0.014742722770312584,0.010756546276642657,0.12677424141170263,0.4327597362138128,0.1324606439012369,7.542852116268392,0.04852050423211451,4.8581307142765066E-5,0.3507110704925229,0.23013707585673496,0.05381026342481168,0.008862546199874359,0.01092854817620259,0.2573189592761471,0.027090173077571406,0.004188330336222944,0.013153409176420078,0.024761531952187395,4.23448672489967,0.05731308953025238,0.006468137959617523,0.10606266946357676,0.09517025425416117,0.07048997198370287,0.0069464039230705855,0.00765313257306502,0.1130428663257958,0.0036538459282798278,0.012701243388873726,0.010899094941355393,10.651877460960545,0.01749345715564868,0.1317582841007838,452.43519588894026,0.1027450595245974,0.019094632490167303,0.04178638256760327,22.217374696181174,0.01439175025215521,0.017362611609908887,0.003533621348752308,0.06310359798536488,0.32303311042055893,0.05699057945923666,0.08621199092550028,2.4011201693783466,0.08791285545393294,0.029765501463234086,0.001979098991253097,0.0026355646555975385
4,2012-01-05 12:00:00,0.019325706860555594,0.022056025124443056,0.014859076111977624,0.16675366136432565,0.5742787450543848,0.17447638849615352,9.034907316541204,0.0626301131342674,0.01276813618792222,0.4639226496048582,0.30192443688068055,0.07115770528735077,0.013050534502999249,0.014733830970964324,0.338321252788818,0.03753020586608055,0.006349932184761426,0.018217117710376103,0.033565171195442986,5.126567210966214,0.16038135214674712,0.008588671581687189,0.13996448492259903,0.12487186496842972,0.09318282501540508,0.009472659643683028,0.010115913631512659,0.14912300105409232,0.005065470135429875,0.016937704247002784,0.02865088766158972,12.847529390460465,0.023804780685160936,0.16919911802298887,335.6448311373068,0.20140264999197427,0.02633943420571101,0.055525849135418276,26.60324542151859,0.03607344436647282,0.024746863359272064,0.004917502467084899,0.08362684537891363,0.4266007071697825,0.07561665198158793,0.1139851027257438,2.8534399544384623,0.11627845371983178,0.04100757726486051,0.019846413465778822,0.0037525688922553768
5,2012-01-06 12:00:00,0.01728126961372555,0.02252570336971217,0.014006746812694048,0.1480104650711792,0.5162771143168375,0.1549455306602812,9.28934848754986,0.05370211407769726,0.03601609337059772,0.41478526534091004,0.2669762029073903,0.06332115016775279,0.013133645842899458,0.013502883763492842,0.30036240832476757,0.03548352300612196,0.006568649625947852,0.017223077922490847,0.030971773822135038,5.350968633753311,0.3086840672662696,0.007738411558657184,0.1250472334794061,0.11061361321633954,0.08339284553760076,0.008805814699053371,0.009059230490894105,0.13308840002878763,0.004791512879725546,0.015329931935062182,0.05339454414893954,13.360053618804816,0.022043094394967964,0.14469074299837853,252.93376625531585,0.308459986848655,0.02478133282494412,0.05000242287531706,27.336541454581017,0.06561051581161448,0.02410552791063344,0.004671651663549744,0.0750841619659321,0.38112741936678945,0.06780164454969254,0.10203917490986542,2.893889857361596,0.10408777505290667,0.03852776843338969,0.05085251480231505,0.003650311731711293
6,2012-01-07 12:00:00,0.018274285606980366,0.026265680015678805,0.015428611498664549,0.15555447454807037,0.5477200276788522,0.1630347326965974,8.823983960634703,0.05545222765758975,0.06287342438906371,0.4384887645680879,0.27982327465526785,0.06685084700628044,0.01516070633360972,0.014546873237993696,0.3155956924547063,0.03945712085904286,0.007735748369012771,0.019168745894109517,0.03354830418824193,5.209276903336047,0.4922317765982829,0.008283815283700124,0.13216415256841282,0.11599115560091577,0.08814272458634485,0.009610198613964149,0.009578558199317116,0.1403649165006042,0.005288886662783151,0.016353642685006393,0.08435098711635652,12.911365759036414,0.02393751680580876,0.14813478301861221,192.25954164330852,0.45533156155626753,0.02724800783116323,0.05311910903391279,25.97840886849356,0.10284604560358412,0.027195318019120396,0.005174665306236277,0.07956528154450328,0.40236492458409495,0.07186398460394644,0.10815323463064379,2.6988877222731515,0.11006195587482635,0.04231666122653068,0.08694796270571375,0.0041147138394211765
7,2012-01-08 12:00:00,0.016204739892916004,0.026234538668354374,0.014447130818105135,0.13676510070061415,0.4883129927061197,0.1434813731311386,7.989153877232042,0.047664067538154185,0.08723048390875474,0.3887192819640666,0.24505163847348427,0.05901737700284973,0.01497717470183422,0.013237420258360017,0.2775120477150368,0.037913832450942056,0.007822089061843744,0.018467416384743647,0.03075713829270916,4.8414692062231355,0.6463723330048616,0.007602099467688653,0.11767795257123112,0.10173906858260026,0.07820238732843582,0.008915072498458958,0.00850824138869112,0.12415521895680436,0.004960253057680676,0.014702758130100088,0.11014627531159871,11.913614827929711,0.021991525997094242,0.1250494527749709,146.80681767139282,0.5681487685344884,0.02544256776077369,0.04744465709764945,23.529177066857486,0.13357756651477448,0.026178727142581012,0.004875715434305564,0.07084754245204686,0.35630033020874524,0.06389357393716019,0.0968548478439914,2.3920682546222083,0.09767435575284086,0.03945983776123702,0.11896812158914226,0.003956928103519695
8,2012-01-09 12:00:00,0.015549647794663128,0.027197364557255875,0.014396044304597923,0.13041511855322496,0.47013486940914695,0.1369652029674567,7.014312559418345,0.045561694713517134,0.1058114620830537,0.3728867458187604,0.23308211087290764,0.05650927435315063,0.015422214442051755,0.012929128674133764,0.26461992154178726,0.039336012368488604,0.00818836785528504,0.019236268523507353,0.03020606641706077,4.379813963827918,0.7660747983390953,0.007675274435248724,0.11388043121964053,0.09683981120934129,0.07504037841947586,0.008856186783626532,0.008173474398852866,0.11888022719455167,0.004941612298374279,0.014251644157322385,0.13033636652565148,10.683283510597677,0.0216045467766798,0.11612316451483383,112.45254511623168,0.6607446363672103,0.025284931133710834,0.045737223192484376,20.67722368542065,0.1576451940433481,0.026528232078109115,0.004874828380854032,0.06815993628884191,0.3414233746402965,0.06140983392461485,0.09446304418550705,2.051780895994182,0.09374130517494292,0.039180716037757246,0.14313953296693463,0.004007805655463412
9,2012-01-10 12:00:00,0.013583427121295396,0.02613709016944752,0.013214121636874741,0.11294814076245607,0.41273851024978714,0.11875308796779174,6.025710603352823,0.03980139720427165,0.11750542487174445,0.32561534336807413,0.20114543266666252,0.04916195888421004,0.014707566523752373,0.011568092969609768,0.22923695494916568,0.03838177229059735,0.007963142581904906,0.01887662929355484,0.0272245272143581,3.876522418420246,0.8338857985781121,0.007275542760224282,0.10107117880360222,0.08369693671725154,0.065593054688687,0.008110654366340017,0.0071584653713199255,0.10361397523409384,0.004531742125844269,0.012632868136086658,0.1417382224077452,9.374491920112803,0.01946559023960465,0.09668222744090929,86.30437198926931,0.7085888788746828,0.023123093648605725,0.04022288064135455,17.779418811878642,0.17100888037564665,0.024833643051416738,0.004491326719945644,0.05979598919287309,0.29782654588339824,0.05374534128297999,0.08486461761503816,1.720242613267951,0.08194359769996672,0.03579385598810113,0.15767125952252584,0.0037496369970137127
10,2012-01-11 12:00:00,0.012370099051325053,0.02536154616012718,0.012463678548396216,0.10220047299869235,0.3771131314531808,0.1075633469536942,5.0963161862342,0.03710543925346725,0.1227058345018038,0.2964231506246245,0.18159088015695818,0.04466091397292501,0.014200587535666647,0.01071310451587687,0.2074787542490111,0.038743659621668446,0.0078048566091255,0.019169614211222097,0.02535330398485087,3.38231437099186,0.8607435012436683,0.0072563177753765615,0.09392439667109721,0.07562833477215122,0.05975624328711206,0.007668543027562008,0.006534342511193185,0.09421308599349522,0.004265030449080263,0.011636277151104015,0.1463541309689873,8.102523176395408,0.01809643118280294,0.08521424744273935,66.35418828772167,0.7279456501486774,0.02173389807040984,0.03679619374287563,15.056794704688286,0.17626363421317864,0.02369662308006625,0.004242933991832082,0.05463062049648686,0.2708941240694427,0.04898928489220101,0.07991267032026009,1.4192350373196556,0.07464616740324986,0.03362484402016494,0.16350941008080475,0.003577073167717588
