iteration,time,US-AK,US-AL,US-AR,US-AZ,US-CA,US-CO,US-CT,US-DC,US-DE,US-FL,US-GA,US-HI,US-IA,US-ID,US-IL,US-IN,US-KS,US-KY,US-LA,US-MA,US-MD,US-ME,US-MI,US-MN,US-MO,US-MS,US-MT,US-NC,US-ND,US-NE,US-NH,US-NJ,US-NM,US-NV,US-NY,US-OH,US-OK,US-OR,US-PA,US-RI,US-SC,US-SD,US-TN,US-TX,US-UT,US-VA,US-VT,US-WA,US-WI,US-WV,US-WY
1,2012-01-01 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2012-01-03 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.2657367732028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2012-01-04 12:00:00,0.01492674073944391,0.014980167950240379,0.010932029286046476,0.12962263296312254,0.4409388804886941,0.13568045671035278,12.600543554695907,0.050521592486229075,4.931742535058561E-5,0.35829931474289617,0.23554413325984275,0.05534237081424881,0.009004539911927754,0.011121079416557055,0.2627920107660413,0.027535562487410292,0.004253627936488008,0.013365022270008704,0.025176545641473955,7.043359733776802,0.058363063116972175,0.006575656713411414,0.10800105173233658,0.09715532794065365,0.0718185006667903,0.007056501610579623,0.007788043419946642,0.11522194476075151,0.0037152460430774493,0.01292116544185343,0.011092310918435879,17.77830740266417,0.017807700337007286,0.13639555937793627,1123.9872709418933,0.10457349067047089,0.0194146264463472,0.042569157648447147,37.11651830441671,0.014667824256353337,0.017647418704617883,0.0035919524797009853,0.06426471501725893,0.32939930348745305,0.05828497719350042,0.0878261149785012,4.0133358676597375,0.08963031078924347,0.030264460023476034,0.002009685083036364,0.0026795801107151514
4,2012-01-05 12:00:00,0.030972714187884397,0.031182916286788563,0.02275370120978918,0.2689033950229103,0.9164838416673957,0.28119397623316655,36.68748737214136,0.10377408184630818,1.0271269611515798E-4,0.7436261976296492,0.4883704932580649,0.11444173413817547,0.018744821109066355,0.023130930535958646,0.5455144828804097,0.057308029508148534,0.008856873450317347,0.02782107557845548,0.052389329967522914,20.416168259123168,0.12134446318504664,0.013684157343763062,0.2245536852061455,0.20172350319904148,0.14927775812787825,0.014690940064706729,0.016198394599505273,0.23943835301302963,0.007730792557297405,0.026879337846435754,0.02306972239530199,51.61549385081054,0.03703164861733932,0.28105143537216937,1594.246361885888,0.2174833502787757,0.040399522548160455,0.08848721196796014,107.90885428704908,0.03048218509347219,0.036729203049835124,0.007475436095471606,0.1336090057792467,0.6843537533660544,0.12089695073460496,0.18256245755337153,11.685227382813615,0.18623140446845116,0.06297657411941904,0.004184858807907775,0.005576060304565389
5,2012-01-06 12:00:00,0.07523943366692902,0.08316019522896098,0.057102891192145046,0.6503126352089179,2.23141004153112,0.6806812042990493,76.01504954489654,0.24726872766001334,0.36043342855633237,1.8060206303245854,1.1787248827511725,0.27777957702382,0.04938568107336863,0.056992835186954596,1.3189176987777236,0.14413252285574496,0.023864357360310492,0.06995730650834128,0.12961617958274,43.89674128801349,2.747238710937829,0.03333668366851175,0.5444801815958779,0.4869800592498083,0.3624156446808595,0.03651255898584575,0.03932573790478263,0.5803909993409712,0.01945305648401726,0.06569007584678555,0.4669315452899142,109.81147208602059,0.09187994336285857,0.6673391129432725,2179.030626709393,2.4316807296475496,0.10127453644037723,0.21566266574962598,223.79494089295423,0.5704983562274515,0.09438576656776065,0.018865080395282535,0.3249860285769408,1.6601651329283833,0.2942676553502691,0.443281352666409,23.57266558208552,0.45230170970635547,0.15772209361056355,0.49109430994378145,0.014317641943732511
6,2012-01-07 12:00:00,0.12962205807835536,0.1554150484532002,0.10149471885191635,1.115573820042454,3.8562699525141473,1.1680033111311987,135.453843269131,0.41590236038563644,1.484481346612001,3.1111561432613906,2.017639245830647,0.47719562022685064,0.09142233365286914,0.099610320017267,2.2628423774907342,0.25664817221873065,0.04496995200154488,0.12456536929145086,0.22745452808057448,81.84622599307171,10.598543600824177,0.057686479993892745,0.9375701588835066,0.8344328674829598,0.6246759156962652,0.06435646595945525,0.06781024194555138,0.9987908840662127,0.0346490016335759,0.11397268223617747,1.7876208495677535,202.31273377841612,0.1615721075806636,1.1208322808377622,2909.8562810771787,8.74528810861856,0.1797993049183888,0.37307082940946235,399.29403800107,2.1695102719973853,0.1711744680133519,0.03368987839924366,0.5612169938869263,2.858675505839336,0.5077650558022451,0.7641863732322227,40.51940036403428,0.7797120759216486,0.2797793489943037,1.9980574068171897,0.025944347265288582
7,2012-01-08 12:00:00,0.23331622800699708,0.31111355520737227,0.19067219911528654,1.9953326984732844,6.9634570967868825,2.0917515179453727,221.5494133351537,0.7904606554206147,3.970794289243816,5.598126708513419,3.599344930599062,0.8576989700586065,0.18080955143663868,0.18274874565118512,4.046461347969376,0.5692555521607219,0.09122133443146056,0.27906630666777155,0.41971547493005024,140.70828443499147,27.775259890732784,0.12301369142045039,1.745807522624197,1.489270859527077,1.1238565467283133,0.11996403390647098,0.12206776748367282,1.7929690531770253,0.06519022987674511,0.20711348996507273,4.682572913648665,343.0101134649614,0.2987417258688071,1.9539737734942322,3828.488025687184,22.616568065910986,0.33697041949940465,0.6745945846315441,654.3758272748306,5.667483548658156,0.32991655943314735,0.06364752671262475,1.0123520517437061,5.136542020801878,0.916009543483369,1.4580637911578618,63.7042030462954,1.403240932750982,0.5237565937559578,5.292869653537211,0.049973142288181324
8,2012-01-09 12:00:00,0.3695912482378416,0.550327704999076,0.31704343877922847,3.1371481065797733,11.075313050415879,3.2929223391264006,342.7767190911381,1.4420605458287494,8.682731105962555,8.864617946717654,5.6418395051633965,1.3552715598880665,0.316179193494243,0.2959633163531785,6.361708808047893,1.263492225927307,0.1637180320465993,0.627975108349027,0.6843805529221887,228.97780677779144,59.84207017311532,0.265862203228305,2.9916197741652866,2.3364756958269535,1.7801909906097397,0.19838130594418985,0.19358754272408507,2.832652059964343,0.108436543100243,0.33213738697745926,10.097488273618298,550.0495946550442,0.4876019519004662,2.977634987796918,4987.864303409762,48.578469953204845,0.5584561072196366,1.0746318069044167,1014.8624820543366,12.195509722570732,0.5626178107303776,0.10638237363372444,1.6085782681828702,8.122722652654305,1.454197672433697,2.620191133806323,94.65914508808301,2.2231540081604475,0.8669770274609533,11.438468568781378,0.08517638880326112
9,2012-01-10 12:00:00,0.5952792828877109,0.9794924064425005,0.535437804941027,5.013241317736521,17.9028986074768,5.270751269058151,510.33120223294225,2.7882534700834687,16.8549190390314,14.27066473758721,8.99117256640562,2.179252418012226,0.5571771587200371,0.4870690518877997,10.172687030566266,2.858215117199115,0.2959551653629199,1.437926736083574,1.134294034247316,358.7177503924519,114.96761003909323,0.5969597679987646,5.3642269491726715,3.725874221989054,2.8664564779827018,0.3349909314612544,0.31227201000270766,4.555523665834418,0.18284139417177875,0.5421193729787369,19.44149314767207,848.2330990015332,0.8075151227852445,4.619176014783367,6457.741307814363,93.73112953618227,0.9391178571505612,1.7398321711521276,1515.439187824903,23.43338873710244,0.9704937381296859,0.18032399745556857,2.6027300172256638,13.055667960465492,2.346343673001838,4.948642705607294,135.40588025067703,3.579943506657787,1.458552206622282,21.939547940903996,0.1469091935992572
10,2012-01-11 12:00:00,0.9008331196852633,1.638093169755461,0.852957057399051,7.518350030227898,27.20504479480053,7.918410773482315,738.7436935901902,5.183450310780309,30.222430035454806,21.583130785311532,13.444995282645692,3.2903154453246692,0.9231289630893054,0.7547515369206048,15.29504218392078,6.02678204089268,0.5034744371386917,3.0650380656931464,1.7718939401887428,545.9332987041857,204.2156493549639,1.2639236238771967,9.302506652618087,5.576785739414884,4.338283300097597,0.5359549793871073,0.47391977883835623,6.906335605205964,0.29028215024226245,0.8338512004792,34.64049380030852,1270.0323023825538,1.2581536810447629,6.697207758700861,8327.250941361875,167.56121397074736,1.4878733059333311,2.648400477749323,2201.1360578162858,41.648516051028096,1.5760917330571045,0.288019198978855,3.975169273557019,19.71483144523274,3.5557161405728426,9.015845859437778,188.55716430810222,5.417145202619719,2.3192581299331927,38.869811520858946,0.23860071131473848
