iteration,time,US-AK,US-AL,US-AR,US-AZ,US-CA,US-CO,US-CT,US-DC,US-DE,US-FL,US-GA,US-HI,US-IA,US-ID,US-IL,US-IN,US-KS,US-KY,US-LA,US-MA,US-MD,US-ME,US-MI,US-MN,US-MO,US-MS,US-MT,US-NC,US-ND,US-NE,US-NH,US-NJ,US-NM,US-NV,US-NY,US-OH,US-OK,US-OR,US-PA,US-RI,US-SC,US-SD,US-TN,US-TX,US-UT,US-VA,US-VT,US-WA,US-WI,US-WV,US-WY
1,2012-01-01 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895.544373746901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2012-01-03 12:00:00,0.01715717326372863,0.017218583850851007,0.012565550903501694,0.1489915321415201,0.506826299412292,0.15595454794293417,43.4056133412689,0.05807079596118283,5.66866958052708E-5,0.41183829280792655,0.2707403830572904,0.06361192047614804,0.010350045875779026,0.012782849904088567,0.30205978248970256,0.03165007182460953,0.004889227513204607,0.015362094563228389,0.028938558208590745,24.105842080056217,0.06708398059422088,0.007558226107369439,0.12413913992222593,0.11167279073638348,0.0825500007664256,0.00811092139147083,0.008951774045915678,0.13243901696638102,0.004270397750663734,0.01485191430098095,0.012749782664868823,61.067831882279215,0.020468621077019866,0.15677650503211063,1111.6197640844432,0.12019941456375961,0.02231566258200827,0.048930066262582915,127.71500992172813,0.01685956811075096,0.020284389315652736,0.004128681011150557,0.07386748852558496,0.3786198890660379,0.06699422665919587,0.10094955744655308,13.830264969846326,0.10302334573476257,0.03478673565916785,0.0023099828540647854,0.0030799771387530466
3,2012-01-04 12:00:00,0.013575378132458274,0.013709607739261522,0.010002613222432554,0.11783474948321139,0.4023501582490753,0.12310337102466085,73.51977469089388,0.04503625647444353,4.518010539444881E-5,0.3260007729240472,0.2138926528732975,0.04999354819624279,0.008241543447327616,0.010161577181957274,0.2391953723267649,0.02519116876809483,0.003894976685430667,0.012231683502626371,0.023025218459671946,40.6808094894855,0.05328805069459912,0.006014644393175356,0.0986143210682432,0.08846988680997815,0.06553697193771733,0.0064597486395823345,0.007116026130310078,0.10509652530781291,0.003397622063240003,0.011810128530814867,0.010134107981463261,103.16361865776196,0.01626533989102748,0.12235169379885713,1294.631203209828,0.09553309465077181,0.017755692735246804,0.03885057859184829,216.01108790159432,0.013380176165510151,0.01614554825096972,0.003285900488083274,0.05867154867382979,0.3003159170765966,0.0529709258596849,0.08015501747870707,23.42359580207374,0.08173145470984718,0.02767829732368401,0.0018405000200092093,0.0024507660272723554
4,2012-01-05 12:00:00,0.06577842656911051,0.09148514501247318,0.05442546405069434,0.561222068500083,1.9593533157741057,0.5899037497255946,112.22318835006371,0.20679771681454648,1.242230526551965,1.5773979849257076,1.01196491505761,0.24341284817624867,0.05290882991109634,0.05173160806590136,1.1363087328115682,0.13816397397726657,0.026819969199638895,0.06700972485832057,0.11893352750451658,67.75779872683609,8.713777568712048,0.029272175156088542,0.4720866235529818,0.41751947329655204,0.3155476927499489,0.03390154988308377,0.034207274363111204,0.5031353366779169,0.018676189878537287,0.05824487742465281,1.4657005517052217,167.7092694720219,0.08503630610313959,0.549467438652415,1536.000068502182,7.023761281762948,0.0962738834215244,0.18990657006419917,330.8922559823841,1.7764981703331204,0.09547933741561052,0.018243978019109864,0.28443887234553833,1.4430355941402238,0.2588913615341871,0.3860676857924072,33.55827170121841,0.39445055620762604,0.14956212934779947,1.66721782791405,0.014457954486289885
5,2012-01-06 12:00:00,0.070777954602674,0.11948424010846198,0.0638995340237685,0.5956596800390406,2.126656330088177,0.6271631185975116,159.45384425377708,0.20679646817037756,3.465448127908804,1.6965879037916085,1.0667937374948573,0.26015714878123775,0.06791180771911981,0.05805392201048621,1.2059766555156464,0.16295051890605802,0.03555148252262631,0.0790275995080881,0.13498552439250516,103.63305878595793,23.84583126013512,0.03187680978250391,0.5064359207659451,0.441149231418842,0.3396469373962184,0.03894116977549186,0.036850001886574515,0.5388759223829765,0.0220427216841887,0.06395485159487767,4.002110826159538,251.8681271782525,0.09709132491404839,0.5446097142539046,1830.088027920669,18.795769413361292,0.11270505032682042,0.20674471262246594,471.42945905643955,4.839519745890672,0.11751272688007168,0.02167154341214562,0.30794974299587247,1.5488170349937183,0.2800124531112297,0.4157607873714976,44.68712339963119,0.4248836729314974,0.1747076357321882,4.632916106732844,0.01775968441617862
6,2012-01-07 12:00:00,0.16174248164987154,0.30989256529647513,0.1555076721623247,1.3453848049103918,4.874872027082925,1.4221043303434648,218.0135860453449,0.6697468638249187,7.09338735574147,3.873030081574038,2.4011200754074333,0.5959362308423375,0.17404369252936325,0.1364787931443336,2.720977410727082,0.69402275360182,0.09401804031448271,0.3463229272193712,0.32030047797187045,152.49654268175811,48.49362958887653,0.13771342991202917,1.3634299812574473,0.9919273838279937,0.7739954365369255,0.09489449092752296,0.0841212889995214,1.2234375771071817,0.05351506490267557,0.14859131309834717,8.162907345997308,362.82275843514304,0.23023833885135492,1.1833713763608125,2193.843022658931,38.70034631612463,0.2727056069233509,0.47496525464093553,647.2712718697815,9.85697948888592,0.2936806510390498,0.052983324037608096,0.7049109602648792,3.521997611466312,0.6419605005066363,1.2337088918786447,57.46458247225506,0.9687841167916363,0.4221352200237821,9.36161666629171,0.04440574687848927
7,2012-01-08 12:00:00,0.19351257884433967,0.45590303388564146,0.20853120239491232,1.5740027312651264,5.893673687477295,1.6712749493089485,290.39136587490106,1.3151887528574784,12.557624743819828,4.627950764167246,2.7848339499653885,0.7090393743115171,0.2521956527488499,0.17278798614608826,3.1822284095273603,1.6882920989317625,0.1415501456332531,0.8561231775839248,0.41227545989895176,217.19764628132043,84.81679760805639,0.3397391120062859,2.1961494735696494,1.1527675237681159,0.9254012779796466,0.12688475065487703,0.10100774595606797,1.4518042920094936,0.07158574950691003,0.18403158823337268,14.312934670644909,506.237852449575,0.29614320051261056,1.2496582695130214,2640.8549549237982,68.20575800058603,0.362641666491451,0.5766929055142243,866.0113234951243,17.253489718013846,0.4103589013633299,0.0716094979550157,0.8502739592600778,4.190421314359518,0.7722154436090702,2.2452234625037537,72.38735274725981,1.1587875632759586,0.560032217900862,16.288554113391015,0.06201842402207981
8,2012-01-09 12:00:00,0.3502043302593243,0.8607080513016406,0.3884224377691885,2.8293748255730526,10.67799725411732,3.010925522325296,380.28568240601595,2.946162101881842,20.45278071007936,8.368681239047612,5.003512263171555,1.2847420477302238,0.47405714289009093,0.3166417194594249,5.7463589923993865,3.954841009170971,0.2715192717031791,2.0227075617022607,0.7600307400792945,303.4629461904702,137.1416791757345,0.8133371640869174,4.634981566629634,2.0707541197520376,1.6740370883019775,0.24090390581539886,0.18347586453760778,2.6435146708165043,0.13227174291986427,0.33773171689758597,23.247715838048464,691.9158173122808,0.5418283752629941,2.21661470447966,3194.101200056055,111.9544994498965,0.6710511645035326,1.0458721081542806,1140.325186101928,27.957406041973336,0.7662691881699881,0.1330389487943654,1.5568177832529861,7.565582309531047,1.3963037921190287,4.899394261510529,90.15147238110356,2.094729929941937,1.0434937900870784,26.11556132664093,0.115942767837583
9,2012-01-10 12:00:00,0.43755769069402595,1.2544317879841347,0.5360669650648344,3.4528644164248368,13.46507747580657,3.693143211478235,491.6970411942434,5.255765127541294,31.50512695843335,10.438452238315858,6.065360992973115,1.5975394702927717,0.6836194289969278,0.4160745830475898,7.113237491872962,7.626690340573424,0.4060253926463708,3.942061881295893,1.0154180154681682,416.3297686838322,209.30804320498254,1.605546450989991,7.7578333261758905,2.5160842702342303,2.0928544127275845,0.33961568007494125,0.2314546666839909,3.3636319046527086,0.1805589959084754,0.43949701854859335,35.67713389063218,929.1974071883225,0.7163604744486036,2.446211429255134,3875.6048933983884,172.95651715845258,0.9150942962099329,1.3240435011110474,1482.614367007958,42.74311137571568,1.0801374092846276,0.18369157868081717,2.019128832519606,9.400771096904561,1.7473885491083645,8.573429388139662,111.48334272693347,2.6159436836971843,1.4483158961482865,39.627052039928174,0.16355381968205776
10,2012-01-11 12:00:00,0.7082468824976583,2.0642450320513124,0.8823092281927074,5.56230258675336,21.803868563881785,5.957861584024915,630.3301788394692,9.416665996131567,46.674692017518666,16.883394546233042,9.782413915408352,2.587272645242454,1.1224694268397943,0.6778233127506434,11.66127859111328,14.023837986721666,0.6782577150196885,7.306975425174489,1.6626334695323601,564.8432790113262,308.15323538894876,3.019889527271259,14.032813747691186,4.0594618891852114,3.391682696156116,0.5733405379139267,0.37714552096308973,5.607916790631959,0.2941561791260803,0.7210575274739379,52.90717981765084,1233.1560114004842,1.160539715054281,3.94309737423377,4720.377133823654,258.6162365006879,1.495445477993228,2.1450991903222127,1912.3986881551764,63.08237551279882,1.770807462158088,0.30081820374869145,3.3874897454751087,15.198164955016399,2.8201036661631385,15.444705653347338,137.42059027538633,4.231765389165388,2.424649882722615,57.976351732948714,0.26815281804090646
11,2012-01-12 12:00:00,0.90369821155522,2.947107841387746,1.2207281352957828,6.941105262709214,28.03500295537305,7.47070705253128,802.4940658535063,15.123870600951983,67.14115377470853,21.501819600716807,12.158481239580368,3.287332272696429,1.5925703165219511,0.9014902224926342,15.06897825507561,23.623804611302518,0.9915228202874354,12.422696346674774,2.245337946627009,757.4752754276853,440.11273653600745,5.211414387704194,22.56665333267098,5.059934451321718,4.340987091448342,0.8199910809135605,0.48804118383459966,7.535841782840064,0.4010098472201519,0.9585059813311751,76.18885012545923,1618.7168052707054,1.542914229218982,4.5030819646699305,5763.19465097162,374.4466499320344,2.0421933948135784,2.767285492421109,2449.4778934770507,90.29771914251867,2.479296490834834,0.41463714293817777,4.640800496392945,19.30101107861946,3.5922999253662704,24.95658420013256,169.08494191554036,5.397258096276396,3.4480189139660338,82.47962522623658,0.37449565999712664
