iteration,time,US-AK,US-AL,US-AR,US-AZ,US-CA,US-CO,US-CT,US-DC,US-DE,US-FL,US-GA,US-HI,US-IA,US-ID,US-IL,US-IN,US-KS,US-KY,US-LA,US-MA,US-MD,US-ME,US-MI,US-MN,US-MO,US-MS,US-MT,US-NC,US-ND,US-NE,US-NH,US-NJ,US-NM,US-NV,US-NY,US-OH,US-OK,US-OR,US-PA,US-RI,US-SC,US-SD,US-TN,US-TX,US-UT,US-VA,US-VT,US-WA,US-WI,US-WV,US-WY
1,2012-01-01 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2012-01-03 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.2830743483887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2012-01-04 12:00:00,0.013382595145708335,0.013430495403663787,0.009801129704731322,0.1162133950703857,0.39532451354158776,0.12164454739548869,9.041105113322509,0.045295220849722616,4.421562272811123E-5,0.32123386839018275,0.21117749878468658,0.04961729797139548,0.008073035783107642,0.009970622925189083,0.23560663034196805,0.024687056023195438,0.0038135974602995937,0.011982433759318145,0.022572075402700786,5.065954262101012,0.0523255048634923,0.005895416363748164,0.09682852913933623,0.08710477677437913,0.064389000597812,0.006326518685347249,0.0069823837558142315,0.10330243323377722,0.003330910245517713,0.011584493154765143,0.009944830478597684,12.769798482706195,0.015965524440075495,0.1222856739250463,1006.2857397986857,0.09375554335973252,0.017406216813966452,0.03816545168481468,26.642795553909266,0.01315046312638575,0.015821823666209135,0.0032203711886974354,0.05761664104995627,0.29532351347150965,0.05225549679417279,0.07874065480831141,2.879218843216418,0.08035820967311483,0.027133653814150928,0.0018017866261705326,0.002402382168227377
4,2012-01-05 12:00:00,0.02857159601512161,0.028762927084788878,0.02098793783243969,0.24805860613855643,0.8453946392039531,0.2594036170527751,26.863505992736904,0.0957565452511217,9.474018215658691E-5,0.6859733817024066,0.45052005767569103,0.10557997193319965,0.017290083830976976,0.021336313028439777,0.5032183479891611,0.052860836023869706,0.008169461009971457,0.025661979302795027,0.048324068632975684,14.976727166934662,0.11193111797495478,0.01262227984175039,0.2071337053814561,0.18608184119870674,0.137698571460863,0.01355077876534066,0.014941641631801856,0.22086701421260488,0.007130910010928734,0.02479378627919382,0.021279889217607297,37.82535253018634,0.034158719881950114,0.25931428938986145,1396.1052314870149,0.20061040526531387,0.03726463460374045,0.08162328955512207,79.03960773889827,0.028117883388627172,0.03387893974051438,0.006895337391399836,0.12324438295473578,0.6312779483088911,0.11152569943177892,0.1684011253708317,8.555329168452282,0.1717875793452051,0.058089775335914376,0.003860049577073753,0.005143369410048818
5,2012-01-06 12:00:00,0.06477883812829299,0.0705589933279462,0.04891898999947705,0.5603019697993378,1.920844418160911,0.5863030647764518,55.314966733550584,0.21331541453306313,0.20701712047427911,1.5550285296622095,1.0158454578535614,0.2390913487848344,0.04198178424871091,0.048967861174275096,1.1365047492378908,0.12343117495985725,0.020216775336739587,0.059912863825061384,0.11129595606598407,31.74233216166636,1.6610571671723762,0.028698495669233992,0.46904273945540087,0.41974617667601877,0.31212517300824794,0.03133022054624161,0.033871549429291714,0.4999708991530647,0.016657323293229893,0.056518050336031515,0.284059251441396,79.5047294318185,0.07885045152448854,0.5762700448320478,1861.029115193634,1.5470592498956968,0.08677320006102293,0.18561763636128104,162.8402654517663,0.3485851824082864,0.08054994198126397,0.016146569807364765,0.2798097859782387,1.4298992201488798,0.2532605038057796,0.3817644770292794,17.249437863915592,0.38949594118190856,0.1351589008550083,0.2850078739939187,0.012220192028992757
6,2012-01-07 12:00:00,0.11043673681292823,0.129763443883385,0.08583482291553615,0.9514844826174859,3.284239094654219,0.9958674818309827,97.04711409533328,0.3556764074632949,0.8709752713348186,2.6508818711295543,1.7216165742951715,0.40650674540524623,0.07651708327660747,0.08459690041804771,1.9302572564796066,0.21694209294040998,0.037472954146412156,0.10530005202738532,0.19299147125893637,57.85993027939564,6.349550499581262,0.04912845786126677,0.7993312165474877,0.7120756248670936,0.5323884532220915,0.054549494769187676,0.057796233460181014,0.8515437506310204,0.0292846953103241,0.09698628718772281,1.073966875540922,143.45224245794864,0.1369923156631649,0.9597048618883401,2418.3101097666768,5.369775887132481,0.15209316781114696,0.31765458665451685,285.9573941269058,1.3058869979561565,0.1440093752493739,0.028455895219576983,0.4780952908583895,2.436697777198854,0.43238708124422837,0.6512712676692852,29.36734469588372,0.6644321404695512,0.2367181641474001,1.177261834849309,0.02183067408291947
7,2012-01-08 12:00:00,0.18913932191271338,0.24427730557537772,0.15262889371703123,1.6207041660855683,5.641683431498176,1.6978963393392552,155.51523701595187,0.6226043277069586,2.328235468423957,4.5388926804336585,2.925612298217999,0.6949972225307249,0.14248193557599467,0.14734358568864245,3.2875225013058746,0.4259858489068434,0.07135777609322744,0.20806782598895118,0.3378330121133968,96.8220268626127,16.493101739424027,0.0930858499009615,1.3951643079966476,1.210774125920206,0.911614991455083,0.09627864720308459,0.09901565146820612,1.4553031118628235,0.05215301986951905,0.1675047860604177,2.7845179005775247,237.178269698305,0.2402579822041166,1.5975671653666543,3089.735286844163,13.61566500804722,0.26991298758693866,0.5463204283102371,458.93619837935705,3.374125535981969,0.26200273835399174,0.05085699580381714,0.8205300844266092,4.167670740184034,0.741958650374531,1.153429028220147,45.48515716778188,1.1380051386235834,0.41967477643126905,3.1160558699117633,0.039692039617265765
8,2012-01-09 12:00:00,0.2924951401884356,0.4172645495195113,0.2463300077982173,2.4902059842228867,8.756408705785237,2.6114365094299474,235.01088207086366,1.0448604287479135,5.034877895051331,7.017133356546919,4.483089196526506,1.0721678633056912,0.24081049421945827,0.23233349916112742,5.051244130828517,0.8399730993225383,0.12348103032756796,0.4147685348298433,0.5358800850105138,152.9996421101857,35.0362574962804,0.1781458956431038,2.2649294748231195,1.856973786192393,1.4098672025747339,0.15451994080359385,0.1532867027510336,2.245606515984167,0.08422135775272092,0.26181163365181004,5.915749574536472,370.01327784188584,0.3815154189996113,2.3883551122101148,3901.7274649327,28.672995177010385,0.43440638150165656,0.849107972512223,694.8406560159458,7.151159489187139,0.43270483611415395,0.0824746489866427,1.2724420939995291,6.436198534941758,1.1496145486902092,1.932481701922822,66.33792148248259,1.760276606171089,0.6747156865884913,6.667127737938622,0.06551701763588041
9,2012-01-10 12:00:00,0.4504856260421324,0.7055421042549876,0.39606429040517555,3.8088696126252186,13.532457406109867,3.999479005455137,340.9650302338496,1.8279269932206221,9.607939443790448,10.803154899847112,6.839631299208342,1.6481791738763618,0.4033276944374327,0.3648891317658406,7.728525175111431,1.7112087285874609,0.21173413931902654,0.8547016776456346,0.8469551151315046,232.31626984780866,66.06887927562825,0.3576291802815317,3.754902620345588,2.8350887209492437,2.1711974199891446,0.24804760709003854,0.2364082419563584,3.4524573143587345,0.13529306912709704,0.407981425298384,11.171803089051592,554.1307857110445,0.6028307495363369,3.555704739394673,4887.727985919332,54.086644424012505,0.695948782829265,1.314087234676242,1010.490677451377,13.477271656972164,0.7100028660404556,0.1331036309763083,1.966717264801452,9.896025574884147,1.773531957796814,3.335951583027729,92.8686299391208,2.711033347552791,1.0806483212885996,12.58607855489467,0.10747784969286739
10,2012-01-11 12:00:00,0.6608830928849845,1.1350395424641175,0.6082338635958139,5.544664641567179,19.92771892756119,5.830351967047444,480.12520655842354,3.135966640954966,16.871077412136966,15.841326017144738,9.930452986084946,2.4124690544397485,0.643113506997751,0.5466743830334247,11.265961016110426,3.351737362894305,0.3458645437001652,1.692271902918568,1.2778710617843543,342.2643507808092,114.84806818081213,0.6986828942244953,6.075245391906153,4.119999793762753,3.185766512592589,0.3817494434079288,0.34764327167220105,5.06489113713258,0.20726761809026467,0.6069137511759113,19.46498559265968,804.7410855855198,0.9079737645665955,5.024835684027761,6088.7058319655,94.35103115817213,1.063895253642148,1.9380455959153238,1426.7814852612016,23.42864075974603,1.1107136511991624,0.2049867445096582,2.9031187214215417,14.492490291341351,2.6054250635781915,5.634891919663842,126.25456684517987,3.9774367345152295,1.6544921129460994,21.860537666558898,0.1681270463037827
