iteration,time,US-AK,US-AL,US-AR,US-AZ,US-CA,US-CO,US-CT,US-DC,US-DE,US-FL,US-GA,US-HI,US-IA,US-ID,US-IL,US-IN,US-KS,US-KY,US-LA,US-MA,US-MD,US-ME,US-MI,US-MN,US-MO,US-MS,US-MT,US-NC,US-ND,US-NE,US-NH,US-NJ,US-NM,US-NV,US-NY,US-OH,US-OK,US-OR,US-PA,US-RI,US-SC,US-SD,US-TN,US-TX,US-UT,US-VA,US-VT,US-WA,US-WI,US-WV,US-WY
1,2012-01-01 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.676668983520015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.803007888231763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.18989873617888,0.0,0.0,115.33740084243894,0.0,0.0,0.0,25.515703561202336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76517057107123,0.0,0.0,0.0,0.0
2,2012-01-03 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,9.419772597218358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2064683378466015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.214478694511293,0.0,0.0,125.0321708015557,0.0,0.0,0.0,27.676261916724947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0015727976321895,0.0,0.0,0.0,0.0
3,2012-01-04 12:00:00,0.005240153643448438,0.010329350440137098,0.005071160334805662,0.04352117917461505,0.1576748408922313,0.046111707418652434,8.274275900877987,0.014818040707613798,0.025424918998864857,0.1254376982850851,0.077576324981641,0.01942838887166467,0.00579221032019964,0.004435754270778773,0.08785126016222897,0.012989623066614055,0.003100973338863982,0.006293268518778813,0.010400208690001106,4.701032929104525,0.18951259867661996,0.0023578809566380927,0.03703665954732083,0.031952607642862785,0.024963567595361544,0.003026596142955312,0.0027023331957601038,0.039440866341724,0.0017598667542912602,0.004780657599307049,0.03233810519685839,11.821371939184255,0.007544584539929698,0.038030164039794374,106.83184504336396,0.1674789058945722,0.00893191048570622,0.01536965442528529,24.335812515206264,0.03919694318631038,0.009710945472355619,0.001738691095579808,0.022746250940156018,0.11372448044953408,0.020880554990417202,0.030562290263820638,2.591647531625319,0.031300028665068334,0.013820680125612215,0.03515691723556268,0.0014668013259256291
4,2012-01-05 12:00:00,0.004398295745697278,0.010834471401619129,0.004801792860287639,0.03568715158515871,0.1340528447793479,0.03796029950682367,6.853137065317387,0.010953354988570757,0.0546354968700601,0.1051912648893818,0.0628785237019352,0.016169877429429224,0.005991929521383618,0.003963221038222975,0.07198418780146204,0.012362257208851314,0.003292870131667565,0.005989980162291974,0.009438520508041802,4.037691525239958,0.3840985348684012,0.0020138957564142393,0.030875379842926185,0.025965679557019762,0.020933646888840394,0.0027904931151777283,0.002268200478289799,0.03280375466183368,0.001676103504427756,0.004136224952939471,0.0649028692512587,10.053477104558157,0.006901077846527241,0.02737861893061691,84.58220095509827,0.31524625235738785,0.008427606326065422,0.013129463415378765,20.174682015074513,0.07838615430505162,0.009666274603510307,0.0016680619165793374,0.019255284465683496,0.09495231742646729,0.017676204402596655,0.025650062242527645,2.0875181163541905,0.02628986058063561,0.013005642383182135,0.07413136720494953,0.0014567394403013005
5,2012-01-06 12:00:00,0.0061481060257518256,0.014711345716694095,0.006622657952058148,0.050028708679069334,0.18714352670742898,0.053167634484261164,5.566690510734613,0.016007237019373302,0.076798608495174,0.14705301837216062,0.0883303457343406,0.022595474033415292,0.0081479321854274,0.005496750456174917,0.10097509320129991,0.017597998629818378,0.004488898304070451,0.008566814409787777,0.013081369439764495,3.430571886355409,0.5390642663600221,0.0029428776339403195,0.04368107650116415,0.03648731777617691,0.029298560497387327,0.0038965560028405054,0.0031797693741901865,0.045961526979030075,0.0023018437491796875,0.005778882215993961,0.09112928415556887,8.43098987055602,0.009519593311571145,0.03926564043933076,65.07864743279511,0.4432841749447769,0.011602680550853416,0.01831703795856075,16.4193017264614,0.11003882421350655,0.013207156790037351,0.0022919446504953795,0.02691831576975855,0.13290675690914633,0.02464417531133933,0.03645820716190034,1.6396235760219562,0.036767763288082816,0.017911147247998256,0.10387152816804618,0.001991402890288918
6,2012-01-07 12:00:00,0.005024560033256648,0.013874998351430074,0.005902528330047985,0.040124471251468924,0.15440203225947743,0.04277944978659585,4.477521654655785,0.012869700087261397,0.0890893945565479,0.12007170041441975,0.07027029461640676,0.018342368953257124,0.007621108757595994,0.00470099323716644,0.08097810927140962,0.017091375628917584,0.0042943989215997675,0.008390662755287093,0.011328634129452115,2.878341074596767,0.6163410822469246,0.002753696644254382,0.036583620011822714,0.029096324240437496,0.02394826268724006,0.003463330377511241,0.002608044575745889,0.037331647747975163,0.0020480637396049594,0.004855612825326112,0.10409177477059887,6.992952700955587,0.008241132672662072,0.028402426692889227,49.453939057304396,0.5008087123231995,0.010282459251505205,0.01516532786738052,13.227849253676675,0.12551502302035053,0.012083598283315417,0.002053194038493175,0.02216422995082261,0.10819947993723636,0.0202286120705536,0.031198939409077066,1.2734066408109794,0.030067864272381513,0.015846140877254642,0.11954366360625722,0.001820675532959272
7,2012-01-08 12:00:00,0.005311477963958645,0.01467106579811184,0.006264666991940958,0.04237577252794344,0.16324626666227485,0.04518144215951503,3.5818418621001493,0.014821641905271287,0.09315691169914872,0.12690446438225528,0.07427332761955616,0.019375074904379286,0.008054232385805733,0.004973825034120044,0.085570580279553,0.019797792672371577,0.004575617325500067,0.009793741012230175,0.0120097138481135,2.403669168559664,0.642439269572012,0.0032895795560452684,0.039944120812157397,0.030767799976216585,0.02534065990850425,0.0037255641502483465,0.0027668876581414736,0.03950094472260835,0.002162415526431816,0.005160241742881266,0.10864431858231273,5.766022368530469,0.008689314494329135,0.030198646167829343,37.424223356639736,0.5247869596915167,0.010876796771452953,0.01603427399356688,10.605373614396088,0.1309155709114138,0.01277082474955557,0.002172617973466449,0.02346267569395955,0.11440613822243684,0.02134309206667643,0.03464643065967102,0.9840255654410037,0.03179368620948111,0.016763022398481563,0.12426431578815231,0.001925124756311234
8,2012-01-09 12:00:00,0.00434561198690399,0.01328309275941327,0.005481704072637827,0.03411471510627204,0.1345702013203951,0.036475015972030914,2.8501916089194568,0.013097673553425067,0.091187879852025,0.10373277487463492,0.059439877447603984,0.015760832682148642,0.007251294203003544,0.004216222987193647,0.0689306444486387,0.01968433865644989,0.004202246809157064,0.009833645258778074,0.010290137532228108,1.9882962978882712,0.6234178817137788,0.0032895693520653317,0.034489808089264606,0.024679168021454756,0.020750710789012382,0.0032887191998861535,0.0022772322690193586,0.03219429865469841,0.0018821854275333462,0.004333314369005933,0.1055157583814573,4.715547922806538,0.007410035740936492,0.022300020198779434,28.264545408663803,0.5089640229830404,0.009455105978926535,0.013254114722991144,8.45562822301274,0.12698400765430753,0.011335521373484186,0.0019032291761501797,0.019340052925560597,0.09332133660474604,0.017493914129153427,0.030867184043013304,0.7576996810534612,0.02602849858621467,0.014559395067990522,0.12065029905093276,0.0017084602423797942
9,2012-01-10 12:00:00,0.0041297581736585865,0.012726482465706167,0.0052598764397580365,0.03234079845629583,0.1279861578326549,0.03458904360357651,2.25910782423949,0.013739379550756603,0.08547338596978989,0.0985498425511853,0.05637688418817857,0.014959521594452031,0.006940760343886667,0.004022234063761446,0.06542049549601638,0.02077801550114573,0.004062184271856621,0.010452552945634578,0.009846395276765023,1.6374249260422276,0.5821102500542246,0.0035749711600272884,0.0342760924713723,0.023423202394877187,0.01974318021768975,0.0032031087379477217,0.0021741778403647914,0.030642273622429304,0.0017951664738101213,0.004151450629824485,0.09871697595268641,3.836456447030039,0.00704534074411242,0.021157597355607023,21.3523602272377,0.4784769752849833,0.009035161393590436,0.012608835517669434,6.7184518907015365,0.11867317096351289,0.010839140256103608,0.001820482375407012,0.018436457909112313,0.08868492452735904,0.016591684479653646,0.03125876101492381,0.5822465044906986,0.024743608606173084,0.013920554199212063,0.11227437592188796,0.0016342437399334496
10,2012-01-11 12:00:00,0.003382759431515727,0.011214310543753393,0.0045406051225030525,0.026129060557926284,0.10547347008475207,0.028009968325236577,1.7831485571891967,0.012510328481276194,0.07761756005177256,0.08065232568175926,0.045358982149585655,0.012190948842783636,0.006091595173274223,0.0033875043550228943,0.05295092616751266,0.02020917980542441,0.0036283711017583145,0.010250293207168755,0.00836937611743479,1.3384383862611162,0.5250833491671213,0.003538627066837164,0.030019892940903913,0.018887636011745153,0.016196074822699955,0.0028054315032979777,0.001794465899826195,0.02508067153067946,0.0015387842581651903,0.0034831253000764378,0.08920977398612813,3.1006752516135023,0.005945401998356494,0.01592588715095924,16.131847638499966,0.43315339761515537,0.007747023966299506,0.010413522656045162,5.314991263592518,0.10707717633367177,0.009423519557858931,0.0015697479266215636,0.01523365245749072,0.07248318211905867,0.013590607458905727,0.02815554468914581,0.4464988835911122,0.020281964403128436,0.0119414294702612,0.10112884616559813,0.0014207689591178214
