iteration,time,US-AK,US-AL,US-AR,US-AZ,US-CA,US-CO,US-CT,US-DC,US-DE,US-FL,US-GA,US-HI,US-IA,US-ID,US-IL,US-IN,US-KS,US-KY,US-LA,US-MA,US-MD,US-ME,US-MI,US-MN,US-MO,US-MS,US-MT,US-NC,US-ND,US-NE,US-NH,US-NJ,US-NM,US-NV,US-NY,US-OH,US-OK,US-OR,US-PA,US-RI,US-SC,US-SD,US-TN,US-TX,US-UT,US-VA,US-VT,US-WA,US-WI,US-WV,US-WY
1,2012-01-01 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,86.76668983520013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.03007888231762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.89898736178878,0.0,0.0,1153.374008424389,0.0,0.0,0.0,255.15703561202332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.651705710712296,0.0,0.0,0.0,0.0
2,2012-01-03 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,48.330381624982856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.753972395367267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.90035834790392,0.0,0.0,642.4245417319922,0.0,0.0,0.0,142.12706405735034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.40211852217599,0.0,0.0,0.0,0.0
3,2012-01-04 12:00:00,0.017157172794190313,0.06792299078108686,0.024899376673171644,0.1291525326010858,0.5356229202199038,0.14075434807951212,84.89301965335879,0.02889104522863388,2.4840821692461237,0.40837640165918904,0.21960680341878505,0.0636119171361952,0.036660979651367456,0.01809893918063031,0.2580196654297447,0.06488047174819721,0.02096625421250976,0.03137578250104905,0.04455633479085868,58.09443215138194,16.97967638771017,0.008052658182991472,0.1153592628456511,0.09012718973904858,0.08006099131315872,0.013604460226253305,0.008634546412899156,0.12235167580179827,0.008826392011297557,0.017297688524710204,2.846260945189008,139.6473919187909,0.03339908668415541,0.058250445327987906,844.2127879775285,13.244877270436756,0.04347814289760483,0.053184121734635395,252.0293121706159,3.4404692288513994,0.05544114594838473,0.008905750762621586,0.07572349116277212,0.3594816586336752,0.0711856255796537,0.09825174322381096,22.679177797010084,0.10136913945047046,0.06674768951407216,3.318997784754431,0.008341106570525086
4,2012-01-05 12:00:00,0.011516515750633052,0.04562646387992432,0.016791359885765834,0.0866796936764543,0.36050000574619767,0.09423884448303034,108.4294030687032,0.019019250708225376,3.9991390966498557,0.27419086441254353,0.14727386810876236,0.042360106529252484,0.024670733748204218,0.012173373337137956,0.17341774564988158,0.043708465385085826,0.01411682111809493,0.021160923657691864,0.030040942104364112,77.81851270487171,27.314525355265257,0.0054407019109226264,0.07780880039071751,0.060610299993643195,0.05391502223241182,0.009190237669068676,0.005828136357959514,0.08240569712991008,0.005941356940589037,0.011640076146125439,4.575806016743062,185.02615604831064,0.022466667626898057,0.038791330246577806,982.6748163936171,21.24716056386801,0.029289800169415365,0.035794137070894315,322.5280954874576,5.534296105388586,0.03728122574961911,0.005996542572850509,0.050996864404058026,0.24202608478452914,0.04765689807738487,0.06620242255037576,27.495850295887056,0.0682592302002005,0.04494691426901361,5.335700563854149,0.005599972248081601
5,2012-01-06 12:00:00,0.06377106019861183,0.2613996121480095,0.09617151282762712,0.4735390644262178,1.9960108415365188,0.517827371594394,139.91255984598425,0.5309875413214733,6.865136489627287,1.5155586175998932,0.8058425067146668,0.2360244507511552,0.14047641862635257,0.06845899340421194,0.9479040617887873,0.8429347826239971,0.08297340513326378,0.4281384407518084,0.17031725945387466,108.53460380248839,46.37853643367004,0.1593561049149834,0.8560620613147591,0.3314807636195283,0.2985087402276095,0.0556961260806365,0.03264011320149675,0.45466956307920725,0.03338250679095324,0.06654530090071958,7.816037729319478,251.18938995831866,0.1248103750306601,0.20610801084369737,1170.4673651887647,37.046470187827964,0.16551110947957326,0.19845450441082918,418.8694379912867,9.432923165499947,0.21180532509062663,0.03402985604769735,0.28350641259672593,1.3331481966609462,0.2628766527093354,0.9385325899134321,33.51293228468089,0.3766432551147063,0.25403777788753906,8.925033385950131,0.03196613182538973
6,2012-01-07 12:00:00,0.06137157382833445,0.2585928483283889,0.0956703260717586,0.45079344271010546,1.9292518799947906,0.49331706263484215,177.46577255058008,1.2380888120247269,10.664015164331637,1.45712383392049,0.7671900520764912,0.22536998468967775,0.13871084201301545,0.06691194994873738,0.9048341346189611,1.8323884650037225,0.08391710806685143,0.9392350879562019,0.16809450802425624,146.91358248518645,71.35309743449463,0.37394535173925814,1.5542881017676267,0.31686655553546356,0.28875399876726054,0.05778795567360347,0.0319677387002996,0.43869954097480884,0.032643730226173576,0.06589286405778483,12.062217580349346,332.4345714631718,0.12083700671216993,0.1895200216752877,1394.8376244970586,57.773067467570286,0.16274046680364465,0.19201577217221605,534.4739098628122,14.54513142897717,0.20855421030100893,0.03354507577008872,0.2751419432432383,1.2838622887389466,0.25120848472288193,1.8830623086418599,40.47567757949015,0.3633024248491057,0.24967286363194957,13.560775562364011,0.031504503363723985
7,2012-01-08 12:00:00,0.1502585039603363,0.6437667525492315,0.2384727513551602,1.0948128158453019,4.722733765377091,1.202059747068245,223.4545065475985,2.5742977788660704,15.832640642578623,3.5632776927707868,1.866235380559727,0.5537502311830809,0.34412690674663726,0.16516101662511498,2.250895200069693,3.9442044081666734,0.211912679627817,2.037470090349191,0.41700831254129844,196.8622600277257,105.17026924379834,0.8129693816793223,3.4887842662510122,0.7707340950384448,0.7072783071971748,0.1485507531583679,0.07892353774205357,1.116935127557772,0.08045531526305785,0.16438755651873366,17.905417456726745,434.91281694543255,0.2960235163172473,0.45432573697481626,1669.8236123443191,86.7922973499483,0.4025013110029384,0.4704058982816335,677.4823246987097,21.49967904187442,0.5169785221923388,0.0831581984323749,0.7055393582238596,3.1341323308930105,0.6131069190905041,4.075785359816291,48.84540881248182,0.8877078401710149,0.6328433989826002,19.82407833163491,0.07827326218359236
8,2012-01-09 12:00:00,0.16474681090480664,0.7348932396427524,0.2743884312200035,1.1782601076782568,5.2035218977146425,1.2977933590821171,279.304374025596,4.4385380542125805,22.630736111773103,3.8987808271925877,2.012251341511837,0.6031003248482103,0.39114522724394896,0.1852676177479373,2.569538353201593,6.820550007184032,0.24997354458344292,3.5631654820864345,0.4745614268319027,260.2176251315171,149.22227158291983,1.4715973880790147,5.812813026506678,0.8350891048908801,0.7806628679282579,0.18189568447814153,0.08890984259889007,1.3443883205070966,0.09013131311504602,0.18856952958213474,25.60481641178809,562.0098631418555,0.3266176279834123,0.46597322067447267,2003.2455078926785,124.99599224663889,0.454826226193987,0.519188599886486,852.3249863938472,30.584364517160903,0.5856754828466363,0.09437459765567038,0.8613540535882233,3.4323801507827216,0.6648287980661682,6.842161741460248,58.8762358681097,0.9745543104402323,0.7546252683299691,27.92007627935362,0.08885800417687749
9,2012-01-10 12:00:00,0.31255176948128793,1.3996454446778337,0.5232293671958018,2.2288064681699686,9.866836521901332,2.458255018709492,347.75118254748605,7.370595060824531,31.570914073774915,7.391904375961333,3.8134754916316727,1.14686051713824,0.7448502154221593,0.3521455731820515,4.999569009802132,11.691977153317252,0.4785746773505465,6.155586225980807,0.9039434099467809,341.6057105060405,207.0077740151907,2.564508702715458,10.332561161441664,1.5826749186841929,1.4835786668078583,0.3522054728423885,0.16941417019415828,2.6632441161072395,0.17102680289630662,0.3603543161944178,35.87337940544821,720.9215913833451,0.6187034934259884,0.8838400610043097,2411.5068341854353,176.51915944928754,0.8643107970498652,0.9847326202213512,1068.4394754761695,42.55280711253275,1.1168327366428743,0.17949900685157263,1.7129483385696829,6.5032428042928645,1.2590923193198644,11.762714501339012,71.07501637100252,1.8468370090062036,1.4767681412543672,38.56087383614596,0.16899401213323426
10,2012-01-11 12:00:00,0.3629481921892711,1.6908985654048478,0.6375604984066913,2.536136563771882,11.511084268993207,2.807389577215351,431.12870111040553,11.27400483198231,43.09286604984654,8.561941176404185,4.359513472136452,1.323927160531442,0.8993455889519468,0.4182217508710282,6.235079658941407,18.200149608886818,0.596542656396641,9.677994505314443,1.090067522298485,444.27463745488836,280.9665149074486,4.136319504945097,16.05512980502555,1.8203452265834659,1.7432823774788688,0.4590560472645688,0.202860501780367,3.5264152955249055,0.2024989403976457,0.43876001969274336,49.20077473369589,917.2321880124842,0.7214356373090728,0.9627122052614427,2907.408760824792,243.23356735024868,1.0328243477617414,1.1509082344328931,1333.1481174772002,57.92211772847706,1.3496203771076885,0.2154523683807699,2.2999678618509387,7.540578148558019,1.443080947576353,18.02997843534155,85.84343504835387,2.1465896314550448,1.919867046797072,52.140221839883296,0.20261339407708553
